Est	Item	Tipo	
102	00961841	7	
152	00961841	7	
201	00961841	7	
251	00961841	7	
501	00961841	7	
701	00961841	7	
102	00961842	7	
152	00961842	7	
201	00961842	7	
251	00961842	7	
501	00961842	7	
701	00961842	7	
102	00961843	7	
152	00961843	7	
201	00961843	7	
251	00961843	7	
501	00961843	7	
701	00961843	7	
102	00961844	7	
152	00961844	7	
201	00961844	7	
251	00961844	7	
501	00961844	7	
701	00961844	7	
102	00961845	7	
152	00961845	7	
201	00961845	7	
251	00961845	7	
501	00961845	7	
701	00961845	7	
102	00961846	7	
152	00961846	7	
201	00961846	7	
251	00961846	7	
501	00961846	7	
701	00961846	7	
102	00961847	7	
152	00961847	7	
201	00961847	7	
251	00961847	7	
501	00961847	7	
701	00961847	7	
102	00961848	7	
152	00961848	7	
201	00961848	7	
251	00961848	7	
501	00961848	7	
701	00961848	7	
102	00961849	7	
152	00961849	7	
201	00961849	7	
251	00961849	7	
501	00961849	7	
701	00961849	7	
102	00961850	7	
152	00961850	7	
201	00961850	7	
251	00961850	7	
501	00961850	7	
701	00961850	7	
102	00961851	7	
152	00961851	7	
201	00961851	7	
251	00961851	7	
501	00961851	7	
701	00961851	7	
102	00961852	7	
152	00961852	7	
201	00961852	7	
251	00961852	7	
501	00961852	7	
701	00961852	7	
102	00961853	7	
152	00961853	7	
201	00961853	7	
251	00961853	7	
501	00961853	7	
701	00961853	7	
102	00961854	7	
152	00961854	7	
201	00961854	7	
251	00961854	7	
501	00961854	7	
701	00961854	7	
102	00961855	7	
152	00961855	7	
201	00961855	7	
251	00961855	7	
501	00961855	7	
701	00961855	7	
102	00961856	7	
152	00961856	7	
201	00961856	7	
251	00961856	7	
501	00961856	7	
701	00961856	7	
102	00961857	7	
152	00961857	7	
201	00961857	7	
251	00961857	7	
501	00961857	7	
701	00961857	7	
102	00961858	7	
152	00961858	7	
201	00961858	7	
251	00961858	7	
501	00961858	7	
701	00961858	7	
102	00961859	7	
152	00961859	7	
201	00961859	7	
251	00961859	7	
501	00961859	7	
701	00961859	7	
102	00961860	7	
152	00961860	7	
201	00961860	7	
251	00961860	7	
501	00961860	7	
701	00961860	7	
102	00961861	7	
152	00961861	7	
201	00961861	7	
251	00961861	7	
501	00961861	7	
701	00961861	7	
102	00961862	7	
152	00961862	7	
201	00961862	7	
251	00961862	7	
501	00961862	7	
701	00961862	7	
102	00961863	7	
152	00961863	7	
201	00961863	7	
251	00961863	7	
501	00961863	7	
701	00961863	7	
102	00961864	7	
152	00961864	7	
201	00961864	7	
251	00961864	7	
501	00961864	7	
701	00961864	7	
102	00961865	7	
152	00961865	7	
201	00961865	7	
251	00961865	7	
501	00961865	7	
701	00961865	7	
102	00961866	7	
152	00961866	7	
201	00961866	7	
251	00961866	7	
501	00961866	7	
701	00961866	7	
102	00961867	7	
152	00961867	7	
201	00961867	7	
251	00961867	7	
501	00961867	7	
701	00961867	7	
102	00961869	7	
152	00961869	7	
201	00961869	7	
251	00961869	7	
501	00961869	7	
701	00961869	7	
102	00961870	7	
152	00961870	7	
201	00961870	7	
251	00961870	7	
501	00961870	7	
701	00961870	7	
102	00961871	7	
152	00961871	7	
201	00961871	7	
251	00961871	7	
501	00961871	7	
701	00961871	7	
102	00961874	7	
152	00961874	7	
201	00961874	7	
251	00961874	7	
501	00961874	7	
701	00961874	7	
102	00961875	7	
152	00961875	7	
201	00961875	7	
251	00961875	7	
501	00961875	7	
701	00961875	7	
102	00961876	7	
152	00961876	7	
201	00961876	7	
251	00961876	7	
501	00961876	7	
701	00961876	7	
102	00961877	7	
152	00961877	7	
201	00961877	7	
251	00961877	7	
501	00961877	7	
701	00961877	7	
102	00961878	7	
152	00961878	7	
201	00961878	7	
251	00961878	7	
501	00961878	7	
701	00961878	7	
102	00961879	7	
152	00961879	7	
201	00961879	7	
251	00961879	7	
501	00961879	7	
701	00961879	7	
102	00961880	7	
152	00961880	7	
201	00961880	7	
251	00961880	7	
501	00961880	7	
701	00961880	7	
102	00961881	7	
152	00961881	7	
201	00961881	7	
251	00961881	7	
501	00961881	7	
701	00961881	7	
102	00961882	7	
152	00961882	7	
201	00961882	7	
251	00961882	7	
501	00961882	7	
701	00961882	7	
102	00961883	7	
152	00961883	7	
201	00961883	7	
251	00961883	7	
501	00961883	7	
701	00961883	7	
102	00961884	7	
152	00961884	7	
201	00961884	7	
251	00961884	7	
501	00961884	7	
701	00961884	7	
102	00961885	7	
152	00961885	7	
201	00961885	7	
251	00961885	7	
501	00961885	7	
701	00961885	7	
102	00961886	7	
152	00961886	7	
201	00961886	7	
251	00961886	7	
501	00961886	7	
701	00961886	7	
102	00961887	7	
152	00961887	7	
201	00961887	7	
251	00961887	7	
501	00961887	7	
701	00961887	7	
102	00961888	7	
152	00961888	7	
201	00961888	7	
251	00961888	7	
501	00961888	7	
701	00961888	7	
102	00961889	7	
152	00961889	7	
201	00961889	7	
251	00961889	7	
501	00961889	7	
701	00961889	7	
102	00961890	7	
152	00961890	7	
201	00961890	7	
251	00961890	7	
501	00961890	7	
701	00961890	7	
102	00961891	7	
152	00961891	7	
201	00961891	7	
251	00961891	7	
501	00961891	7	
701	00961891	7	
102	00961892	7	
152	00961892	7	
201	00961892	7	
251	00961892	7	
501	00961892	7	
701	00961892	7	
102	00961893	7	
152	00961893	7	
201	00961893	7	
251	00961893	7	
501	00961893	7	
701	00961893	7	
102	00961894	7	
152	00961894	7	
201	00961894	7	
251	00961894	7	
501	00961894	7	
701	00961894	7	
102	00961895	7	
152	00961895	7	
201	00961895	7	
251	00961895	7	
501	00961895	7	
701	00961895	7	
102	00961896	7	
152	00961896	7	
201	00961896	7	
251	00961896	7	
501	00961896	7	
701	00961896	7	
102	00961897	7	
152	00961897	7	
201	00961897	7	
251	00961897	7	
501	00961897	7	
701	00961897	7	
102	00961898	7	
152	00961898	7	
201	00961898	7	
251	00961898	7	
501	00961898	7	
701	00961898	7	
102	00961899	7	
152	00961899	7	
201	00961899	7	
251	00961899	7	
501	00961899	7	
701	00961899	7	
102	00961900	7	
152	00961900	7	
201	00961900	7	
251	00961900	7	
501	00961900	7	
701	00961900	7	
102	00961901	7	
152	00961901	7	
201	00961901	7	
251	00961901	7	
501	00961901	7	
701	00961901	7	
102	00961902	7	
152	00961902	7	
201	00961902	7	
251	00961902	7	
501	00961902	7	
701	00961902	7	
102	00961903	7	
152	00961903	7	
201	00961903	7	
251	00961903	7	
501	00961903	7	
701	00961903	7	
102	00961904	7	
152	00961904	7	
201	00961904	7	
251	00961904	7	
501	00961904	7	
701	00961904	7	
102	00961905	7	
152	00961905	7	
201	00961905	7	
251	00961905	7	
501	00961905	7	
701	00961905	7	
102	00961906	7	
152	00961906	7	
201	00961906	7	
251	00961906	7	
501	00961906	7	
701	00961906	7	
102	00961907	7	
152	00961907	7	
201	00961907	7	
251	00961907	7	
501	00961907	7	
701	00961907	7	
102	00961908	7	
152	00961908	7	
201	00961908	7	
251	00961908	7	
501	00961908	7	
701	00961908	7	
102	00961909	7	
152	00961909	7	
201	00961909	7	
251	00961909	7	
501	00961909	7	
701	00961909	7	
102	00961910	7	
152	00961910	7	
201	00961910	7	
251	00961910	7	
501	00961910	7	
701	00961910	7	
102	00961911	7	
152	00961911	7	
201	00961911	7	
251	00961911	7	
501	00961911	7	
701	00961911	7	
102	00961912	7	
152	00961912	7	
201	00961912	7	
251	00961912	7	
501	00961912	7	
701	00961912	7	
102	00961913	7	
152	00961913	7	
201	00961913	7	
251	00961913	7	
501	00961913	7	
701	00961913	7	
102	00961914	7	
152	00961914	7	
201	00961914	7	
251	00961914	7	
501	00961914	7	
701	00961914	7	
102	00961915	7	
152	00961915	7	
201	00961915	7	
251	00961915	7	
501	00961915	7	
701	00961915	7	
102	00961916	7	
152	00961916	7	
201	00961916	7	
251	00961916	7	
501	00961916	7	
701	00961916	7	
102	00961917	7	
152	00961917	7	
201	00961917	7	
251	00961917	7	
501	00961917	7	
701	00961917	7	
102	00961918	7	
152	00961918	7	
201	00961918	7	
251	00961918	7	
501	00961918	7	
701	00961918	7	
102	00961919	7	
152	00961919	7	
201	00961919	7	
251	00961919	7	
501	00961919	7	
701	00961919	7	
102	00961920	7	
152	00961920	7	
201	00961920	7	
251	00961920	7	
501	00961920	7	
701	00961920	7	
102	00961921	7	
152	00961921	7	
201	00961921	7	
251	00961921	7	
501	00961921	7	
701	00961921	7	
102	00961922	7	
152	00961922	7	
201	00961922	7	
251	00961922	7	
501	00961922	7	
701	00961922	7	
102	00961923	7	
152	00961923	7	
201	00961923	7	
251	00961923	7	
501	00961923	7	
701	00961923	7	
102	00961924	7	
152	00961924	7	
201	00961924	7	
251	00961924	7	
501	00961924	7	
701	00961924	7	
102	00961925	7	
152	00961925	7	
201	00961925	7	
251	00961925	7	
501	00961925	7	
701	00961925	7	
102	00961926	7	
152	00961926	7	
201	00961926	7	
251	00961926	7	
501	00961926	7	
701	00961926	7	
102	00961927	7	
152	00961927	7	
201	00961927	7	
251	00961927	7	
501	00961927	7	
701	00961927	7	
102	00961928	7	
152	00961928	7	
201	00961928	7	
251	00961928	7	
501	00961928	7	
701	00961928	7	
102	00961929	7	
152	00961929	7	
201	00961929	7	
251	00961929	7	
501	00961929	7	
701	00961929	7	
102	00961930	7	
152	00961930	7	
201	00961930	7	
251	00961930	7	
501	00961930	7	
701	00961930	7	
102	00961931	7	
152	00961931	7	
201	00961931	7	
251	00961931	7	
501	00961931	7	
701	00961931	7	
102	00961932	7	
152	00961932	7	
201	00961932	7	
251	00961932	7	
501	00961932	7	
701	00961932	7	
102	00961933	7	
152	00961933	7	
201	00961933	7	
251	00961933	7	
501	00961933	7	
701	00961933	7	
102	00961934	7	
152	00961934	7	
201	00961934	7	
251	00961934	7	
501	00961934	7	
701	00961934	7	
102	00961935	7	
152	00961935	7	
201	00961935	7	
251	00961935	7	
501	00961935	7	
701	00961935	7	
102	00961936	7	
152	00961936	7	
201	00961936	7	
251	00961936	7	
501	00961936	7	
701	00961936	7	
102	00961937	7	
152	00961937	7	
201	00961937	7	
251	00961937	7	
501	00961937	7	
701	00961937	7	
102	00961938	7	
152	00961938	7	
201	00961938	7	
251	00961938	7	
501	00961938	7	
701	00961938	7	
102	00961939	7	
152	00961939	7	
201	00961939	7	
251	00961939	7	
501	00961939	7	
701	00961939	7	
102	00961940	7	
152	00961940	7	
201	00961940	7	
251	00961940	7	
501	00961940	7	
701	00961940	7	
102	00961941	7	
152	00961941	7	
201	00961941	7	
251	00961941	7	
501	00961941	7	
701	00961941	7	
102	00961942	7	
152	00961942	7	
201	00961942	7	
251	00961942	7	
501	00961942	7	
701	00961942	7	
102	00961943	7	
152	00961943	7	
201	00961943	7	
251	00961943	7	
501	00961943	7	
701	00961943	7	
102	00961944	7	
152	00961944	7	
201	00961944	7	
251	00961944	7	
501	00961944	7	
701	00961944	7	
102	00961945	7	
152	00961945	7	
201	00961945	7	
251	00961945	7	
501	00961945	7	
701	00961945	7	
102	00961946	7	
152	00961946	7	
201	00961946	7	
251	00961946	7	
501	00961946	7	
701	00961946	7	
102	00961947	7	
152	00961947	7	
201	00961947	7	
251	00961947	7	
501	00961947	7	
701	00961947	7	
102	00961948	7	
152	00961948	7	
201	00961948	7	
251	00961948	7	
501	00961948	7	
701	00961948	7	
102	00961950	7	
152	00961950	7	
201	00961950	7	
251	00961950	7	
501	00961950	7	
701	00961950	7	
102	00961951	7	
152	00961951	7	
201	00961951	7	
251	00961951	7	
501	00961951	7	
701	00961951	7	
102	00961952	7	
152	00961952	7	
201	00961952	7	
251	00961952	7	
501	00961952	7	
701	00961952	7	
102	00961953	7	
152	00961953	7	
201	00961953	7	
251	00961953	7	
501	00961953	7	
701	00961953	7	
102	00961954	7	
152	00961954	7	
201	00961954	7	
251	00961954	7	
501	00961954	7	
701	00961954	7	
102	00961955	7	
152	00961955	7	
201	00961955	7	
251	00961955	7	
501	00961955	7	
701	00961955	7	
102	00961956	7	
152	00961956	7	
201	00961956	7	
251	00961956	7	
501	00961956	7	
701	00961956	7	
102	00961957	7	
152	00961957	7	
201	00961957	7	
251	00961957	7	
501	00961957	7	
701	00961957	7	
102	00961958	7	
152	00961958	7	
201	00961958	7	
251	00961958	7	
501	00961958	7	
701	00961958	7	
102	00961959	7	
152	00961959	7	
201	00961959	7	
251	00961959	7	
501	00961959	7	
701	00961959	7	
102	00961960	7	
152	00961960	7	
201	00961960	7	
251	00961960	7	
501	00961960	7	
701	00961960	7	
102	00961961	7	
152	00961961	7	
201	00961961	7	
251	00961961	7	
501	00961961	7	
701	00961961	7	
102	00961962	7	
152	00961962	7	
201	00961962	7	
251	00961962	7	
501	00961962	7	
701	00961962	7	
102	00961963	7	
152	00961963	7	
201	00961963	7	
251	00961963	7	
501	00961963	7	
701	00961963	7	
102	00961964	7	
152	00961964	7	
201	00961964	7	
251	00961964	7	
501	00961964	7	
701	00961964	7	
102	00961965	7	
152	00961965	7	
201	00961965	7	
251	00961965	7	
501	00961965	7	
701	00961965	7	
102	00961966	7	
152	00961966	7	
201	00961966	7	
251	00961966	7	
501	00961966	7	
701	00961966	7	
102	00961967	7	
152	00961967	7	
201	00961967	7	
251	00961967	7	
501	00961967	7	
701	00961967	7	
102	00961968	7	
152	00961968	7	
201	00961968	7	
251	00961968	7	
501	00961968	7	
701	00961968	7	
102	00961969	7	
152	00961969	7	
201	00961969	7	
251	00961969	7	
501	00961969	7	
701	00961969	7	
102	00961970	7	
152	00961970	7	
201	00961970	7	
251	00961970	7	
501	00961970	7	
701	00961970	7	
102	00961971	7	
152	00961971	7	
201	00961971	7	
251	00961971	7	
501	00961971	7	
701	00961971	7	
102	00961972	7	
152	00961972	7	
201	00961972	7	
251	00961972	7	
501	00961972	7	
701	00961972	7	
102	00961973	7	
152	00961973	7	
201	00961973	7	
251	00961973	7	
501	00961973	7	
701	00961973	7	
102	00961974	7	
152	00961974	7	
201	00961974	7	
251	00961974	7	
501	00961974	7	
701	00961974	7	
102	00961975	7	
152	00961975	7	
201	00961975	7	
251	00961975	7	
501	00961975	7	
701	00961975	7	
102	00961976	7	
152	00961976	7	
201	00961976	7	
251	00961976	7	
501	00961976	7	
701	00961976	7	
102	00961977	7	
152	00961977	7	
201	00961977	7	
251	00961977	7	
501	00961977	7	
701	00961977	7	
102	00961978	7	
152	00961978	7	
201	00961978	7	
251	00961978	7	
501	00961978	7	
701	00961978	7	
102	00961979	7	
152	00961979	7	
201	00961979	7	
251	00961979	7	
501	00961979	7	
701	00961979	7	
102	00961980	7	
152	00961980	7	
201	00961980	7	
251	00961980	7	
501	00961980	7	
701	00961980	7	
102	00961981	7	
152	00961981	7	
201	00961981	7	
251	00961981	7	
501	00961981	7	
701	00961981	7	
102	00961982	7	
152	00961982	7	
201	00961982	7	
251	00961982	7	
501	00961982	7	
701	00961982	7	
102	00961983	7	
152	00961983	7	
201	00961983	7	
251	00961983	7	
501	00961983	7	
701	00961983	7	
102	00961984	7	
152	00961984	7	
201	00961984	7	
251	00961984	7	
501	00961984	7	
701	00961984	7	
102	00961985	7	
152	00961985	7	
201	00961985	7	
251	00961985	7	
501	00961985	7	
701	00961985	7	
102	00961986	7	
152	00961986	7	
201	00961986	7	
251	00961986	7	
501	00961986	7	
701	00961986	7	
102	00961987	7	
152	00961987	7	
201	00961987	7	
251	00961987	7	
501	00961987	7	
701	00961987	7	
102	00961988	7	
152	00961988	7	
201	00961988	7	
251	00961988	7	
501	00961988	7	
701	00961988	7	
102	00961989	7	
152	00961989	7	
201	00961989	7	
251	00961989	7	
501	00961989	7	
701	00961989	7	
102	00961990	7	
152	00961990	7	
201	00961990	7	
251	00961990	7	
501	00961990	7	
701	00961990	7	
102	00961991	7	
152	00961991	7	
201	00961991	7	
251	00961991	7	
501	00961991	7	
701	00961991	7	
102	00961992	7	
152	00961992	7	
201	00961992	7	
251	00961992	7	
501	00961992	7	
701	00961992	7	
102	00961993	7	
152	00961993	7	
201	00961993	7	
251	00961993	7	
501	00961993	7	
701	00961993	7	
102	00961994	7	
152	00961994	7	
201	00961994	7	
251	00961994	7	
501	00961994	7	
701	00961994	7	
102	00961995	7	
152	00961995	7	
201	00961995	7	
251	00961995	7	
501	00961995	7	
701	00961995	7	
102	00961996	7	
152	00961996	7	
201	00961996	7	
251	00961996	7	
501	00961996	7	
701	00961996	7	
102	00961997	7	
152	00961997	7	
201	00961997	7	
251	00961997	7	
501	00961997	7	
701	00961997	7	
102	00961998	7	
152	00961998	7	
201	00961998	7	
251	00961998	7	
501	00961998	7	
701	00961998	7	
102	00961999	7	
152	00961999	7	
201	00961999	7	
251	00961999	7	
501	00961999	7	
701	00961999	7	
102	00962000	7	
152	00962000	7	
201	00962000	7	
251	00962000	7	
501	00962000	7	
701	00962000	7	
102	00962001	7	
152	00962001	7	
201	00962001	7	
251	00962001	7	
501	00962001	7	
701	00962001	7	
102	00962002	7	
152	00962002	7	
201	00962002	7	
251	00962002	7	
501	00962002	7	
701	00962002	7	
102	00962003	7	
152	00962003	7	
201	00962003	7	
251	00962003	7	
501	00962003	7	
701	00962003	7	
102	00962004	7	
152	00962004	7	
201	00962004	7	
251	00962004	7	
501	00962004	7	
701	00962004	7	
102	00962005	7	
152	00962005	7	
201	00962005	7	
251	00962005	7	
501	00962005	7	
701	00962005	7	
102	00962006	7	
152	00962006	7	
201	00962006	7	
251	00962006	7	
501	00962006	7	
701	00962006	7	
102	00962007	7	
152	00962007	7	
201	00962007	7	
251	00962007	7	
501	00962007	7	
701	00962007	7	
102	00962008	7	
152	00962008	7	
201	00962008	7	
251	00962008	7	
501	00962008	7	
701	00962008	7	
102	00962009	7	
152	00962009	7	
201	00962009	7	
251	00962009	7	
501	00962009	7	
701	00962009	7	
102	00962010	7	
152	00962010	7	
201	00962010	7	
251	00962010	7	
501	00962010	7	
701	00962010	7	
102	00962011	7	
152	00962011	7	
201	00962011	7	
251	00962011	7	
501	00962011	7	
701	00962011	7	
102	00962012	7	
152	00962012	7	
201	00962012	7	
251	00962012	7	
501	00962012	7	
701	00962012	7	
102	00962013	7	
152	00962013	7	
201	00962013	7	
251	00962013	7	
501	00962013	7	
701	00962013	7	
102	00962014	7	
152	00962014	7	
201	00962014	7	
251	00962014	7	
501	00962014	7	
701	00962014	7	
102	00962015	7	
152	00962015	7	
201	00962015	7	
251	00962015	7	
501	00962015	7	
701	00962015	7	
102	00962016	7	
152	00962016	7	
201	00962016	7	
251	00962016	7	
501	00962016	7	
701	00962016	7	
102	00962017	7	
152	00962017	7	
201	00962017	7	
251	00962017	7	
501	00962017	7	
701	00962017	7	
102	00962018	7	
152	00962018	7	
201	00962018	7	
251	00962018	7	
501	00962018	7	
701	00962018	7	
102	00962019	7	
152	00962019	7	
201	00962019	7	
251	00962019	7	
501	00962019	7	
701	00962019	7	
102	00962020	7	
152	00962020	7	
201	00962020	7	
251	00962020	7	
501	00962020	7	
701	00962020	7	
102	00962021	7	
152	00962021	7	
201	00962021	7	
251	00962021	7	
501	00962021	7	
701	00962021	7	
102	00962022	7	
152	00962022	7	
201	00962022	7	
251	00962022	7	
501	00962022	7	
701	00962022	7	
102	00962023	7	
152	00962023	7	
201	00962023	7	
251	00962023	7	
501	00962023	7	
701	00962023	7	
102	00962024	7	
152	00962024	7	
201	00962024	7	
251	00962024	7	
501	00962024	7	
701	00962024	7	
102	00962025	7	
152	00962025	7	
201	00962025	7	
251	00962025	7	
501	00962025	7	
701	00962025	7	
102	00962026	7	
152	00962026	7	
201	00962026	7	
251	00962026	7	
501	00962026	7	
701	00962026	7	
102	00962027	7	
152	00962027	7	
